"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","orderMethodsTest","Surefire suite","Tue Nov 25 10:35:59 UTC 2025","passed","Tue Nov 25 10:35:59 UTC 2025","danilova.common.order.OrderForTestsTest","Surefire test","danilova.common.order.OrderForTestsTest","orderMethodsTest"
"","2","orderMethodsTwoDifferentGroupsDepTest","Surefire suite","Tue Nov 25 10:35:59 UTC 2025","passed","Tue Nov 25 10:35:59 UTC 2025","danilova.common.order.OrderForTestsTest","Surefire test","danilova.common.order.OrderForTestsTest","orderMethodsTwoDifferentGroupsDepTest"
"","14","orderMethodsCycleDepTest","Surefire suite","Tue Nov 25 10:35:59 UTC 2025","passed","Tue Nov 25 10:35:59 UTC 2025","danilova.common.order.OrderForTestsTest","Surefire test","danilova.common.order.OrderForTestsTest","orderMethodsCycleDepTest"
"","1108","getFullName","Surefire suite","Tue Nov 25 10:36:27 UTC 2025","passed","Tue Nov 25 10:36:28 UTC 2025","danilova.tests.UserConfigurePOMTest","Surefire test","danilova.tests.UserConfigurePOMTest","getFullName"
"","656","getStatusFullName","Surefire suite","Tue Nov 25 10:36:33 UTC 2025","passed","Tue Nov 25 10:36:33 UTC 2025","danilova.tests.UserConfigurePOMTest","Surefire test","danilova.tests.UserConfigurePOMTest","getStatusFullName"
"","3","orderMethodsOneGroupDepTest","Surefire suite","Tue Nov 25 10:35:59 UTC 2025","passed","Tue Nov 25 10:35:59 UTC 2025","danilova.common.order.OrderForTestsTest","Surefire test","danilova.common.order.OrderForTestsTest","orderMethodsOneGroupDepTest"
"","1474","createValidUser","Surefire suite","Tue Nov 25 10:36:23 UTC 2025","passed","Tue Nov 25 10:36:25 UTC 2025","danilova.tests.CreateUserPOMTest","Surefire test","danilova.tests.CreateUserPOMTest","createValidUser"
"","1187","createInvalidEmailTest","Surefire suite","Tue Nov 25 10:36:12 UTC 2025","passed","Tue Nov 25 10:36:13 UTC 2025","danilova.tests.CreateUserPOMTest","Surefire test","danilova.tests.CreateUserPOMTest","createInvalidEmailTest"
"","1377","renameByDefaultAdminName","Surefire suite","Tue Nov 25 10:36:35 UTC 2025","passed","Tue Nov 25 10:36:37 UTC 2025","danilova.tests.UserConfigurePOMTest","Surefire test","danilova.tests.UserConfigurePOMTest","renameByDefaultAdminName"
"","1661","renameFullName","Surefire suite","Tue Nov 25 10:36:29 UTC 2025","passed","Tue Nov 25 10:36:31 UTC 2025","danilova.tests.UserConfigurePOMTest","Surefire test","danilova.tests.UserConfigurePOMTest","renameFullName"
"","922","createInvalidFullUserNameTest","Surefire suite","Tue Nov 25 10:36:15 UTC 2025","passed","Tue Nov 25 10:36:16 UTC 2025","danilova.tests.CreateUserPOMTest","Surefire test","danilova.tests.CreateUserPOMTest","createInvalidFullUserNameTest"
"","1155","createNotMatchedPasswordTest","Surefire suite","Tue Nov 25 10:36:20 UTC 2025","passed","Tue Nov 25 10:36:21 UTC 2025","danilova.tests.CreateUserPOMTest","Surefire test","danilova.tests.CreateUserPOMTest","createNotMatchedPasswordTest"
"","1395","createEmptyPasswordTest","Surefire suite","Tue Nov 25 10:36:09 UTC 2025","passed","Tue Nov 25 10:36:10 UTC 2025","danilova.tests.CreateUserPOMTest","Surefire test","danilova.tests.CreateUserPOMTest","createEmptyPasswordTest"
"","2","orderMethodsForkDownDepTest","Surefire suite","Tue Nov 25 10:35:59 UTC 2025","passed","Tue Nov 25 10:35:59 UTC 2025","danilova.common.order.OrderForTestsTest","Surefire test","danilova.common.order.OrderForTestsTest","orderMethodsForkDownDepTest"
"","3","orderMethodsForkUpDepTest","Surefire suite","Tue Nov 25 10:35:59 UTC 2025","passed","Tue Nov 25 10:35:59 UTC 2025","danilova.common.order.OrderForTestsTest","Surefire test","danilova.common.order.OrderForTestsTest","orderMethodsForkUpDepTest"
"","978","createInvalidUserNameTest","Surefire suite","Tue Nov 25 10:36:18 UTC 2025","passed","Tue Nov 25 10:36:19 UTC 2025","danilova.tests.CreateUserPOMTest","Surefire test","danilova.tests.CreateUserPOMTest","createInvalidUserNameTest"
"","11276","testAccessUserAccountFromHome","Surefire suite","Tue Nov 25 10:36:38 UTC 2025","broken","Tue Nov 25 10:36:49 UTC 2025","danilova.tests.UserConfigurePOMTest","Surefire test","danilova.tests.UserConfigurePOMTest","testAccessUserAccountFromHome"
"","3","orderMethodsNoDepTest","Surefire suite","Tue Nov 25 10:35:59 UTC 2025","passed","Tue Nov 25 10:35:59 UTC 2025","danilova.common.order.OrderForTestsTest","Surefire test","danilova.common.order.OrderForTestsTest","orderMethodsNoDepTest"
